index	hash	title	smName	artist	version	levels	displayBpm	abcSort	dAudioUrl	sampleStart	sampleLength	useSsc
551	iI1iQD6Id0PiPDoo919doOooDib09I6b	MIDNIGHT SPECIAL	MIDNIGHT SPECIAL	Love machineguns	8	3,7,9,10,,7,10,12,	182	M	8w72795h6ksyxb0/MIDNIGHT%20SPECIAL.mp3	41.067	15	
552	b6dqPiOO6iO6b8D90Ido6QPOlObd9o98	Mind Parasite	Mind Parasite	TOMOSUKE	8	3,5,9,13,,5,8,10,	145	M	n39ncwhxyuis032/Mind%20Parasite.mp3	56.29	15	
553	i9DPi1Do9qoIQid09o1oilodPlDP6doO	Miracle Moon ～L.E.D.LIGHT STYLE MIX～	Miracle Moon ~L.E.D.LIGHT STYLE MIX~	Togo Project feat.Sana	7	3,4,6,9,,3,6,10,	138	M	jq1pdw2ykl1m4n8/Miracle%20Moon%20~L.E.D.LIGHT%20STYLE%20MIX~.mp3	34.783	15	
554	Db9DllQooo6lqQdl6Q6OD6q066i1IdOO	MITOれて！いばらきっしゅだ～りん	MITOrete! Ibarakisshuda~rin	水戸ご当地アイドル(仮) 【茨城】	14	2,6,9,13,,6,10,13,	173	M	7tv26zh8wgnil10/MITOrete%21%20Ibarakisshuda~rin.mp3	71.3	15	
555	bD1DbibPIq9IIlQd0OIIl0o91QI1il69	Monkey Business	Monkey Business	kors k	13	3,6,9,13,16,7,10,13,16	80-160	M	4vg4p3vtrjcfgyc/Monkey%20Business.mp3	79.5	15	
556	OoQ6Oq81oIql8iIlbI6qldIlqoD1Di1I	Monkey Punk	Monkey Punk	Big Idea	8	4,5,8,10,,5,8,10,	180	M	btjgofhyl2zzyv1/Monkey%20Punk.mp3	48.06	15	
557	lI8qIDQPD0PDOdO1d01iOq8bI98iiQ1l	MOON	MOON	dj TAKA feat.Erika	8	3,3,7,10,,1,8,10,	156	M	6gge0xatvj155zz/MOON.mp3	40.79	15	
558	olOOdb66Q0bP0dqQPdIdQ8IPQql8D6bi	MOONSTER	MOONSTER	kobo uniting Marsha & D.	9	4,5,7,12,,4,7,10,	140	M	bjvk9k9s1yq1htg/MOONSTER.mp3	64.48	15	
559	qOlDPoiqibIOqod69dPilbiqD6qdO1qQ	More One Night	More One Night	チト(CV\：水瀬いのり)、ユーリ(CV\：久保ユリカ)	15	3,5,8,10,12,5,8,11,12	123	M	26a7h9mge3lfkf2/More%20One%20Night.mp3	72.239	15	
560	QQdIOi1Q81IqIoDqo80P0I1Q9qIdq1il	murmur twins	murmur twins	yu_tokiwa.djw	8	3,4,8,11,,3,8,11,	174	M	2w4szoz2inrqrv2/murmur%20twins.mp3	56.374	15	
561	i11d86DOOdOb8Pbb1QqIilQI9Idib8PP	Music In The Rhythm	Music In The Rhythm	nc ft. 触電	9	4,7,8,11,,5,9,12,	155	M	11n3nkj4jetaomu/Music%20In%20The%20Rhythm.mp3	13.93	15	
562	Io1661doQq6OQ8DoobPq1IQlbqoDD1q8	My Only Shining Star	My Only Shining Star	NAOKI feat. Becky Lucinda	8	3,4,7,9,,3,7,11,	155	M	l89cuz93yiji9sk/My%20Only%20Shining%20Star.mp3	40.25	15	
563	6Ddo196olOPi9IQdbQ8Qbd8do8Q1obOD	MY SUMMER LOVE	MY SUMMER LOVE	MITSU-O! with GEILA	3	3,4,9,12,,5,8,11,	100	M	m9h4own2siwqfma/MY%20SUMMER%20LOVE.mp3	69.525	15	
564	d99P0I1i960QO0oolD6oQIO8OObO9Plb	MY SUMMER LOVE(TOMMY'S SMILE MIX)	MY SUMMER LOVE(TOMMY'S SMILE MIX)	MITSU-O! with GEILA	6	,,,,12,,,,11	100	M	jee2sacboj6343w/MY%20SUMMER%20LOVE%28TOMMY%27S%20SMILE%20MIX%29.mp3	40.767	15	
565	lbD8DodiOiP8D61lidIi88DIiPqi8o6P	Mythomane	Mythomane	Hylen	16	3,6,10,13,,6,10,13,	140-180	M	q0tlivsg1bplmf0/Mythomane.mp3	76.191	15	
566	Po09DbIQ9QPoboQi0900lbbOqDoPbIod	neko＊neko	neko neko	日向美ビタースイーツ♪	14	2,5,9,11,14,3,9,12,13	123	N	gxra0ynqohufb6w/neko%20neko.mp3	72.195	15	
567	DI91q6O00bliOldqO6DqDdqib86iqPPP	NEPHILIM DELTA	NEPHILIM DELTA	L.E.D.-G	12	4,8,12,14,,8,12,14,	220	N	blcp7l5p0szj8i0/NEPHILIM%20DELTA.mp3	30.559999	15	
568	lO91bIQ0Q990PqPbPIq88b9I9PI6ID0Q	Neutrino	Neutrino	HuΣeR	15	6,9,12,16,18,9,13,16,18	75-300	N	zso09s5nw2ls4oj/Neutrino.mp3	71.542	15	
569	1iDPo19Pb9ooi8OqiidbqPb06DDdqiqo	Neverland	Neverland	ARM (IOSYS) feat. Nicole Curry	16	4,8,12,15,,8,12,14,	160	N	62p8rc3splbbbiu/Neverland.mp3	93.763	15	
570	08PO96OlIoQqPdq91Q1Qqlo8lPidbPP8	New Beginning	New Beginning	Sota Fujimori	12	3,5,9,11,12,6,8,11,12	148	N	yoaqfehqqktgt4s/New%20Beginning.mp3	40.56	15	
571	o068b00O6QD8lo9O1i9PbQlqO6IQOidD	New Century	New Century	Sota F.	15	4,9,14,17,18,8,14,17,18	98-195	N	a6asxqibh90hrrl/New%20Century.mp3	7.059	15	
572	o0l1Qioq1i9iQl6b9q6il0iqi1b1OQ9b	New Decade	New Decade	Sota F.	11	4,11,14,17,18,11,14,17,18	100-400	N	wfuj0pkk5f5szg3/New%20Decade.mp3	20.41	15	
573	DdIo9DQ0ddDld99DQdiiqbPP06OI91I0	New Era	New Era	BEMANI Sound Team "Sota F."	16	8,11,15,17,,11,15,17,	30-240	N	013o3pv31ngsej5/New%20Era.mp3	88.748	15	
574	6i99bQI11qD818DDdq6qb0Dql880lP8l	New Generation	New Generation	鍋嶋圭一	13	4,7,10,14,17,7,10,14,17	190	N	gzuynnv1fpkzs2m/New%20Generation.mp3	16.414	15	
575	PdqQ0oO8lIOi800i69I9100olb9Q6D8Q	New Gravity	New Gravity	Starving Trancer	13	3,6,9,12,14,6,9,12,14	154	N	7lrgtumku66cz4u/New%20Gravity.mp3	17.147	15	
576	Pqb60bq60o9QO0obI1Od9liQo9iIiOD0	New Rules	New Rules	Dua Lipa	16	2,5,7,10,,5,7,10,	116	N	7v5zm018wxp0s6d/New%20Rules.mp3	62.02	15	
577	II68b0dooOIOlOiq0iQO18blDd6b9O9D	New York EVOLVED (Type A)	New York EVOLVED (Type A)	NC underground	12	4,9,13,16,,8,13,16,	95-380	N	p52byy0gjgs6goe/New%20York%20EVOLVED%20%28Type%20A%29.mp3	17.72	15	
578	61P0I66id16QIi08Q1918PlldOOiooql	New York EVOLVED (Type B)	New York EVOLVED (Type B)	NC underground	12	4,9,13,16,,8,13,16,	48-190	N	21aek7jtj5ll85b/New%20York%20EVOLVED%20%28Type%20B%29.mp3	17.72	15	
579	Od8ld9bQQPDddIqDQ1PloOOdQ0IQo0O9	New York EVOLVED (Type C)	New York EVOLVED (Type C)	NC underground	12	4,9,13,16,,8,13,16,	48-190	N	nl29bsqwy9uk7r2/New%20York%20EVOLVED%20%28Type%20C%29.mp3	17.72	15	
580	iP6qIl6lD809098io0OiPP08Ii18I6OI	NGO	NGO	鍋嶋圭一	9	6,10,12,15,18,10,11,16,17	68-274	N	ozcqsx7defxbwrw/NGO.mp3	3.51	15	
581	ib0l98Q00O1Do9oQq1IQOOqQOOb80bIo	nightbird lost wing	nightbird lost wing	猫叉Master+	13	3,7,10,14,,7,10,14,	190	N	k9v7fvz733kkiv3/nightbird%20lost%20wing.mp3	44.21	15	
582	iI96000Ib9DlIOPlDQIO00oDiO9DbPI0	Nostalgia Is Lost	Nostalgia Is Lost	U1 overground	14	3,7,11,15,,7,11,15,	172	N	9tntpe653bt9dug/Nostalgia%20Is%20Lost.mp3	12.537	15	
583	Db6odqIqQ90PIDIlD1DIb8l09ol6qIDl	No Tears Left to Cry	No Tears Left to Cry	Ariana Grande	16	2,5,7,10,,5,7,10,	97-127	N	vq3a9873fcmxy19/No%20Tears%20Left%20to%20Cry.mp3	63.623	15	
584	81qibDQqq8idiD1lQqq0qdqD6i6q1QDb	No.13	No.13	TAKA respect for J.S.B.	8	4,5,9,13,,5,9,12,	172	N	r9vp0zr1p9f3oxo/No.13.mp3	25.13	15	
585	DbQbDQOl0lII16ib1081d6ddIodD0P9I	oarfish	oarfish	kors k	11	1,2,8,11,,2,9,11,	140	O	kqojfvfkqu0ske7/oarfish.mp3	71.99	15	
586	OQb96d6qD9bPdD819QO0b88blIllldoi	One Sided Love	One Sided Love	D-crew with Melissa Petty	14	2,5,8,10,12,5,9,11,13	140	O	nna9lh9j04s9qge/One%20Sided%20Love.mp3	72	15	
587	blDbDqdo1D0odlQd9biIoio8ioQPb80i	only my railgun	only my railgun	fripSide	11	1,4,6,9,7,5,8,12,8	143	O	4h5jt36vf25k1xj/only%20my%20railgun.mp3	63.12	15	
588	OPDQ9Oi8I6D1I1iqi8iOiP0bDI9Pl86P	on the bounce	on the bounce	neuras	10	3,7,11,14,16,6,9,14,15	150	O	457roip27xmtvot/on%20the%20bounce.mp3	70.41	15	
589	d88boiQ609PO8ODDo6IliPIb69I80dlP	On The Break	On The Break	Darwin	10	3,8,10,13,,7,11,14,	85-170	O	agw3817uy3771lv/On%20The%20Break.mp3	70.59	15	
590	99OQb9b0IQ98P6IQdPOiqi8q16o16iqP	ORCA	ORCA	かめりあ	16	7,9,14,17,,9,14,17,	39-310	O	b724865ztvs0irm/ORCA.mp3	75.878	15	
591	1d10660Dd0IOibDI890Ild80q6ddoQO8	ORION.78(AMeuro-MIX)	ORION.78(AMeuro-MIX)	RE-VENGE	3	3,4,7,12,,5,8,9,	105	O	udzb2ow6jqzwfaa/ORION.78%28AMeuro-MIX%29.mp3	29.709	15	
592	61ido0DPl8q0dI1i011Do1b6669dPIlo	ORION.78～civilization mix～	ORION.78~civilization mix~	2MB	5	4,9,12,13,,9,11,13,	200	O	s3pnw64k3h56z1x/ORION.78~civilization%20mix~.mp3	61.1	15	
593	ldDD06dIQ0qQPD9OI88P90OOi0bQPD1O	osaka EVOLVED -毎度、おおきに！- (TYPE1)	osaka EVOLVED -MAIDO, OHKINI!- (TYPE1)	NAOKI underground	12	9,11,13,15,,10,12,15,	50-300	O	5nodt43y8ibqvlz/osaka%20EVOLVED%20-MAIDO%2C%20OHKINI%21-%20%28TYPE1%29.mp3	4.82	15	
594	8006PP188Qldob68ld6OPqlbl1biod6D	osaka EVOLVED -毎度、おおきに！- (TYPE2)	osaka EVOLVED -MAIDO, OHKINI!- (TYPE2)	NAOKI underground	12	9,11,13,15,,10,12,15,	50-300	O	7d6y1i0gjpdfjs6/osaka%20EVOLVED%20-MAIDO%2C%20OHKINI%21-%20%28TYPE2%29.mp3	4.82	15	
595	di088lOPlqQ1OoQIbilI1P0q119i8o9O	osaka EVOLVED -毎度、おおきに！- (TYPE3)	osaka EVOLVED -MAIDO, OHKINI!- (TYPE3)	NAOKI underground	12	9,11,13,15,,10,12,15,	50-300	O	cdbsvddzml37l1u/osaka%20EVOLVED%20-MAIDO%2C%20OHKINI%21-%20%28TYPE3%29.mp3	4.82	15	
596	QD8D6IQ1QoOPIPIIbI10QDOdd96OPIQi	#OurMemories	OurMemories	DDR ALL FANS	15	3,6,9,12,11,6,9,12,11	140	O	5zslkk88t92nth0/OurMemories.mp3	15.424	15	
597	QI06q9lPIoo80DlI18Ooi6dbPl89bqi0	Our Soul	Our Soul	CaZ	16	3,6,8,11,15,6,9,11,15	150	O	bfwthsk3gnokkky/Our%20Soul.mp3	79.971	15	
598	I6qdO8Di181P6Q9Ooq0d8d0DOdq1dOOQ	out of focus	out of focus	Qrispy Joybox	15	3,6,12,15,16,6,12,15,16	84-167	O	dk86e8zdiskjs8b/out%20of%20focus.mp3	58.794	15	
599	P1boP1O60bdI16i6lqqd1Q8ioiPbolqd	ΩVERSOUL	OVERSOUL	BlackY	16	3,6,12,15,,6,12,15,	155	O	qd6ptkx7dysgvyf/OVERSOUL.mp3	9.334	15	
600	6bid6d9qPQ80DOqiidQQ891o6Od8801l	Over The “Period”	Over The Period	TAG underground overlay	14	8,12,15,18,19,12,15,18,19	23-840	O	ixxqxb7qnfkm7tf/Over%20The%20Period.mp3	1.847	15	
601	06loOQ0DQb0DqbOibl6qO81qlIdoP9DI	PARANOiA	PARANOiA	180	0	4,8,9,11,,8,13,11,	180	P	q2zxprxkp7brp45/PARANOiA.mp3	1.326	15	
602	I8bQ8ilD9l1Qi9Q9iI0q6qqqiolo01QP	PARANOiA(X-Special)	PARANOiA(X-Special)	180	10	,,,,13,,,,14	180	P	0as3o6ejdhlq798/PARANOiA%28X-Special%29.mp3	1.328	15	
603	PP1q0iii1D6Dq9QOd0qqDOQD0160QoPD	PARANOiA ETERNAL	PARANOiA ETERNAL	STM 200	4	4,8,10,13,,9,11,13,	200	P	1ekefaaw012432x/PARANOiA%20ETERNAL.mp3	54.599998	15	
604	ioQP0b6I11Do1OQPIQ6OIDiPODD0l0dd	PARANOiA ETERNAL(X-Special)	PARANOiA ETERNAL(X-Special)	STM 200	10	,,,,13,,,,13	200	P	844hyh3phyy3gal/PARANOiA%20ETERNAL%28X-Special%29.mp3	54.6	15	
605	DPQo8Q0l9D8IPiDiq11l8OI6i11OOb6O	PARANOIA EVOLUTION	PARANOIA EVOLUTION	200	3	5,9,10,12,,6,10,13,	200	P	qvx52t7tcizt59f/PARANOIA%20EVOLUTION.mp3	1.203	15	
606	o6oqqiOOb9Pob66loQoQddlDP6PP69lo	PARANOIA EVOLUTION(X-Special)	PARANOiA EVOLUTION(X-Special)	200	10	,,,,14,,,,15	200	P	92m344dk09a67ao/PARANOiA%20EVOLUTION%28X-Special%29.mp3	1.2	15	
607	io1d1Dq80Di08O1Pb9bQ8DoP9d9Ooi90	PARANOiA ～HADES～	PARANOiA ~HADES~	αTYPE-300	9	7,11,15,16,18,12,15,17,18	75-300	P	4iyvn6654uayfkz/PARANOiA%20~HADES~.mp3	1.61	15	
608	9doPbId8qid9I9l6ooloPQD1lq1Plb6I	PARANOiA KCET ～clean mix～	PARANOiA KCET ~clean mix~	2MB	1	4,8,9,11,15,8,10,10,15	180	P	v27e83wseb82w1n/PARANOiA%20KCET%20~clean%20mix~.mp3	62.675	15	
609	dQPPd10QO9d8IiOiIi8iDD1Qdq8lQli0	PARANOiA (kskst mix)	PARANOiA (kskst mix)	180	12	4,9,13,17,,9,13,17,	190	P	t8z2uq46lnko7f2/PARANOiA%20%28kskst%20mix%29.mp3	24.01	15	
610	Pl0dPid9lQDo6PDQDqPboPqO6iIDIqoo	PARANOiA MAX～DIRTY MIX～	PARANOiA MAX~DIRTY MIX~	190	1	5,9,10,12,,10,12,11,	190	P	hxxc4y4fydzrttz/PARANOiA%20MAX~DIRTY%20MIX~.mp3	1.263	15	
611	dQ69Oqd0Do8Dodd6bQD9l16Olo9P01DQ	PARANOiA MAX～DIRTY MIX～(X-Special)	PARANOiA MAX~DIRTY MIX~(X-Special)	190	10	,,,,13,,,,14	190	P	g410k6ntcvl733m/PARANOiA%20MAX~DIRTY%20MIX~%28X-Special%29.mp3	1.265	15	
612	0lDP0P06PIPl1iiIDOb919iqo1oPdlP8	PARANOiA Rebirth	PARANOiA Rebirth	190'	2	4,8,10,13,,9,11,13,	190	P	ukt3g7xq8smgecs/PARANOiA%20Rebirth.mp3	1.269	15	
613	o6bPdI8O089O8lbl8OlIb1lPo8o1lODQ	PARANOiA Rebirth(X-Special)	PARANOiA Rebirth(X-Special)	190'	10	,,,,14,,,,14	190	P	6f9xlwkemdp9t0n/PARANOiA%20Rebirth%28X-Special%29.mp3	1.268	15	
614	IP00ID9bdlOoP9o9lo1qlO0D1Pdo9I8l	PARANOiA-Respect-	PARANOiA-Respect-	.3k	8	5,11,12,16,,8,12,15,	300	P	8bfusnh23divnsy/PARANOiA-Respect-.mp3	1.144	15	
615	606b9d6OiliId69bO9Odi6qq8o8Qd0dq	PARANOiA Revolution	PARANOiA Revolution	CLIMAX of MAXX 360	12	6,10,14,18,19,10,14,18,19	180-360	P	f8m4okwttf81wjl/PARANOiA%20Revolution.mp3	1.34	15	
616	O9Id8Qi6OIDIQ6bPi610q0001l1P099q	PARANOIA survivor	PARANOIA survivor	270	7	4,9,11,15,,9,11,15,	135-270	P	nwz0mh7u11qcp5d/PARANOIA%20survivor.mp3	75.553	15	
617	68iQ9666QIQP1IOQbbd9989DQQ1D0dOl	PARANOIA survivor MAX	PARANOIA survivor MAX	290	7	5,9,11,15,16,9,11,15,16	145-290	P	3qmq5o4qvsqqx6w/PARANOIA%20survivor%20MAX.mp3	70.344	15	
618	qDIdbDO1OiDPqd1i60Dd6OPOlO90D10Q	Party Lights	Party Lights	Tommie Sunshine	10	2,4,6,11,,5,6,10,	130	P	jjf779s2b8u01s2/Party%20Lights.mp3	23.306	15	
619	oQQqlb666o69DDOQoboOI1b1q09lQ9P6	Party Lights (Tommie Sunshine's Brooklyn Fire Remix)	Party Lights (Tommie Sunshine's Brooklyn Fire Remix)	Tommie Sunshine	14	2,5,8,11,,5,8,11,	130	P	er2c60u0xbk6o8y/Party%20Lights%20%28Tommie%20Sunshine%27s%20Brooklyn%20Fire%20Remix%29.mp3	23.401	15	
620	09oIbO1bi8O8Q1o01q610ID0qPOqoQQP	Party Rock Anthem	Party Rock Anthem	LMFAO	16	2,5,8,11,,5,8,11,	130	P	ojlz8ejyno0l042/Party%20Rock%20Anthem.mp3	76.116	15	
621	8PQooio0ilPoQ8Di66I19QOQP90Ddbdi	PASSION OF LOVE	PASSION OF LOVE	NAOKI feat. PAULA TERRY	8	4,5,7,10,,6,8,10,	78-155	P	uncm3yhgt1fxzv3/PASSION%20OF%20LOVE.mp3	27.1	15	
622	DD6olq00PD91odbO9QbldDb0bQ18oqo1	Pierce The Sky	Pierce The Sky	JAKAZiD feat. K.N.	11	3,8,11,14,,8,11,14,	85-170	P	lov24e9u3dtrsx3/Pierce%20The%20Sky.mp3	12.01	15	
623	O09lbd0I8D0DI08O06l6iiI0i11I1iIb	Pink Rose	Pink Rose	Kiyommy+Seiya	7	3,4,6,10,,4,7,10,	146	P	1yl17pwbpvwvm8o/Pink%20Rose.mp3	58.356	15	
624	6oI9d9lO6Q0iDD8dIIO08qIODiqiIqDl	Plan 8	Plan 8	Ryu☆	14	4,8,11,14,,8,11,14,	212	P	wpmfdrtbyjl2qna/Plan%208.mp3	11.321	15	
625	i66lIl9D60DPq0dQ0O9666ID8bPlID9i	Playa (Original Mix)	Playa (Original Mix)	Hamel and St. Croix feat. Jules Mari	10	3,4,7,11,,4,7,11,	125	P	m4qy97ner7henlm/Playa%20%28Original%20Mix%29.mp3	51.839	15	
626	oi6P9Oq19ooo00bDiPQ809DQQQD8qPlD	Play Hard	Play Hard	David Guetta feat. Ne-Yo, Akon	16	2,5,9,12,,5,9,11,	130	P	5u28hiu1npqkf6c/Play%20Hard.mp3	100.368	15	
627	dD6PqbboDil89DPIID86Pldi6obI1b8l	Pluto	Pluto	Black∞Hole	9	6,9,12,14,16,9,13,14,17	50-220	P	rcsg2xhhiz28sio/Pluto.mp3	4.81	15	
628	0IldoDlDQql99DqQo0Qq9ioPIiiPoIoi	Pluto Relinquish	Pluto Relinquish	2MB	9	5,12,14,17,18,12,14,18,18	100-800	P	pslukw3f7uf00k8/Pluto%20Relinquish.mp3	1.21	15	
629	PIO8dod8P9OOP1bi0D1POIi6OdOdQDql	Pluto The First	Pluto The First	WHITE WALL	11	8,10,14,17,18,10,15,18,18	50-440	P	xqa26v536u54p44/Pluto%20The%20First.mp3	22.94	15	
630	l609D9lOqbDP6iIld1dI18l888dODQ6Q	Polovtsian Dances And Chorus	Polovtsian Dances And Chorus	Naoto Suzuki feat. Martha	8	3,4,9,11,,5,9,11,	146	P	wabnvwttipil00i/Polovtsian%20Dances%20And%20Chorus.mp3	69.02	15	
631	O6q0qIQdII9086d9q6o0D1PO06liQ9iO	Poochie	Poochie	kors k	15	5,8,12,16,,8,12,15,	110-220	P	sf7nw4xrrrre4xo/Poochie.mp3	28.422	15	
632	1PiiOiQoq8dbdi819q9Ild966o6o19QQ	Poseidon	Poseidon	NAOKI underground	9	3,5,9,11,,6,9,11,	75-300	P	2i4cqicdd6s0wo2/Poseidon.mp3	1.61	15	
633	qD6q1PD0lIDP89DPDbOOIdq0Pi8iIdD6	Poseidon(kors k mix)	Poseidon (kors k mix)	NAOKI underground	11	2,5,9,14,,4,9,13,	152	P	d7kvovy0r68vkcg/Poseidon%20%28kors%20k%20mix%29.mp3	66.31	15	
634	q6di1DQbi88i9QlPol1iIPbb8lP1qP1b	POSSESSION	POSSESSION	TAG underground	11	7,10,14,17,18,11,14,17,19	185-370	P	4va7yrjfz2vxe20/POSSESSION.mp3	1.28	15	
635	o1Od8IPqddIP0oIPod81PDodPo1qo88o	POSSESSION(EDP Live Mix)	POSSESSION(EDP Live Mix)	TAG underground	14	3,9,12,16,,9,12,16,	185	P	0blp8figre888gm/POSSESSION%28EDP%20Live%20Mix%29.mp3	33.73	15	
636	19q96Q8l1oqbD0OQq6biDbO6O1oqqb6O	POSSESSION (20th Anniversary Mix)	POSSESSION (20th Anniversary Mix)	BEMANI Sound Team “Sota Fujimori 2nd Season”	15	8,11,14,16,18,11,15,17,18	190-380	P	9bm5ksgcw4uzz5q/POSSESSION%20%2820th%20Anniversary%20Mix%29.mp3	12.628	15	
637	P0iOob80dDPqI8oIqq1dOiDd9qilQqDl	PRANA	PRANA	TAG	13	4,8,11,14,16,8,11,14,16	188	P	nt8o3p0c7n1zk3o/PRANA.mp3	11.489	15	
638	D8q1ObblD0i6liQ0OD6OdD0qIo9oPldb	PRANA＋REVOLUTIONARY ADDICT (U1 DJ Mix)	PRANA+REVOLUTIONARY ADDICT (U1 DJ Mix)	underground & overground	14	5,9,13,17,,9,12,16,	190	P	ahlsqowni11uvf1/PRANA%2BREVOLUTIONARY%20ADDICT%20%28U1%20DJ%20Mix%29.mp3	61.895	15	
639	i916bDibPI9l869o9IIQb8DbO9bPDi6q	Prey	Prey	BEMANI Sound Team "Dustup"	15	5,11,15,18,18,11,15,18,18	210	P	b8k7u8cdt3m91et/Prey.mp3	78.847	15	
640	1PoOQPd0D01Q9O0doiQQQ8D8Q096bDq9	printemps	printemps	Qrispy Joybox	13	3,6,10,13,,5,10,14,	168	P	zuhzx6wqdmi9p21/printemps.mp3	12.857	15	
641	0dOi10q9Q6oi0Q9960iQQDO6olqlDDqo	Private Eye	Private Eye	atomsoak ft. cerol	12	2,4,8,12,,6,8,12,	160	P	4rrozntjfy92r7t/Private%20Eye.mp3	49.14	15	
642	1DPD60Q8D1qD8i80P160bqDQ81DObDlP	Procyon	Procyon	矢鴇つかさ	16	2,6,11,15,,6,10,15,	160	P	455i0mp25vc9sma/Procyon.mp3	35.782	15	
643	Pld9iO6oi9qlDD08l8QDdIi6d6Q6iDd1	Programmed Universe	Programmed Universe	kors k	12	2,5,9,12,,5,9,13,	37-147	P	8t18qjp41wdzixb/Programmed%20Universe.mp3	80.04	15	
644	99q8i8bPldDbio919ob0DPi0bqdIoobi	Puberty Dysthymia	Puberty Dysthymia	BEMANI Sound Team "person09"	15	4,8,13,17,,8,13,17,	70-210	P	0u3x97wi3huxkhk/Puberty%20Dysthymia.mp3	84.924	15	
645	IIDiDdQ1d6bIqbld9IdO106POdiPO6PO	PUNISHER	PUNISHER	TAG×PON	14	3,6,11,14,,6,11,14,	180	P	i3vg8309krqntxn/PUNISHER.mp3	54	15	
646	bl90QbiqoOlDI6iQQQdo0Iol6PIdQblP	Pursuer	Pursuer	白澤亮(noisycroak)	15	3,7,14,17,,7,14,17,	75-300	P	8erq47k7yee81oy/Pursuer.mp3	65.591	15	
647	DQlQ1DlPbq900oqdOo8l0d6I1lIOl99l	PUT YOUR FAITH IN ME	PUT YOUR FAITH IN ME	UZI-LAY	1	3,5,6,9,,6,8,8,	120	P	rim368yj93pohc6/PUT%20YOUR%20FAITH%20IN%20ME.mp3	9.5	15	
648	bllQi9boq8qobOQDOD6QDio9lii8109i	PUT YOUR FAITH IN ME (DA's Twinkly Disco Remix)	PUT YOUR FAITH IN ME (DA's Twinkly Disco Remix)	UZI-LAY	12	1,5,8,13,,5,9,13,	115	P	yhkd4yz6441eell/PUT%20YOUR%20FAITH%20IN%20ME%20%28DA%27s%20Twinkly%20Disco%20Remix%29.mp3	34.96	15	
649	IQqOIb6ob8bIbOII66ID0oIQDPl6bdbb	PUT YOUR FAITH IN ME (Jazzy Groove)	PUT YOUR FAITH IN ME (Jazzy Groove)	UZI-LAY	1	2,6,7,9,11,7,8,11,11	120	P	tgzjjvniwhgfes4/PUT%20YOUR%20FAITH%20IN%20ME%20%28Jazzy%20Groove%29.mp3	47.975	15	
650	OI01b6I6OQ9IdQidll890oqlOPDql9ol	PUT YOUR FAITH IN ME ～SATURDAY NIGHT MIX～	PUT YOUR FAITH IN ME ~SATURDAY NIGHT MIX~	UZI-LAY	8	3,5,8,9,,5,7,12,	120	P	i20gu5ue3qh1vby/PUT%20YOUR%20FAITH%20IN%20ME%20~SATURDAY%20NIGHT%20MIX~.mp3	75.5	15	
651	091IQQ1PqOdIl9ioPQDdO60Dq069DP69	puzzle	puzzle	日本少年	10	3,4,6,8,,4,6,9,	135	P	sddt6pgz02vjlig/puzzle.mp3	52.239	15	
652	diDO6qoqo9li6qDdidDiqO9bi8lOP8ib	Qipchāq	Qipchaq	world sequence	13	3,5,8,12,,5,8,11,	150	Q	ilpg1kndfhd2k4w/Qipchaq.mp3	62.4	15	
653	QI96D9PqIQ90PidPQPdbqbi0q9q8lQbb	Quickening	Quickening	dj TAKA	8	3,6,7,11,,5,6,8,	150	Q	4gr33ofrvoj3ie5/Quickening.mp3	54.42	15	
654	D01oOb0IOQ1bbIIdi88O0d80Qo9dblqP	Quick Master	Quick Master	act deft	8	4,5,8,11,,5,7,10,	147	Q	1pe4jra0wvi4evv/Quick%20Master.mp3	24.1	15	
655	qbDidIlodPP6PqI00D18P6dDbioIdDPD	rainbow flyer	rainbow flyer	dj TAKA	8	3,4,6,11,,3,7,11,	148	R	wdpgv3wh5o9ehs5/rainbow%20flyer.mp3	32.45	15	
656	0OQdlbo111ib1i88IdIPIbollD68Dii1	rainbow rainbow	rainbow rainbow	Ryu☆	8	4,4,7,10,,4,7,11,	177	R	i63o4jesixymv5a/rainbow%20rainbow.mp3	32.54	15	
657	Qo9l6l6lq0q618bQOb8d6qiooiiPQqoI	rain of sorrow	rain of sorrow	NM feat. EBONY FAY	6	3,3,9,12,,5,7,12,	140	R	klz6sl324e5cjxp/rain%20of%20sorrow.mp3	49.497	15	
658	Ol8PPooqO8iOqQ6900o0q0QI9dPo0O0b	Rampage Hero	Rampage Hero	DJ Shimamura	16	4,9,12,16,,9,12,16,	175	R	l8rpjjt48noybkg/Rampage%20Hero.mp3	29.989	15	
659	60qiDd000qDIobO0QI916i18bbolO919	Raspberry♡Heart(English version)	Raspberry Heart (English version)	jun feat. PAULA TERRY	9	3,5,6,9,11,5,6,9,12	160	R	skcgr5pim1p77ir/Raspberry%20Heart%20%28English%20version%29.mp3	13.51	15	
660	POq8OPlOO9199i11Od0P00801Qo01DQo	Reach The Sky, Without you	Reach The Sky, Without you	nc ft.NRGFactory	15	7,10,14,17,,10,14,17,	95-190	R	kj5toaarro86wzt/Reach%20The%20Sky%2C%20Without%20you.mp3	1.207	15	
661	IDldD8o8P8dbIP6oiDo11i10lo6bP6oQ	real-high-SPEED	real-high-SPEED	Makoto feat. SK	11	2,4,6,8,,4,6,9,	131	R	00q4iv03y516qqu/real-high-SPEED.mp3	15.614	15	
